"","symbol","logFC","P.Value","adj.P.Val","description","MEcolor","gene.signif.corr","gene.signif.corr.pval"
"883","Snrpd1",-0.055152386009361,0.4962,0.9752402813442,"small nuclear ribonucleoprotein D1","blue",0.0941312009076398,0.719333387078864
"884","Stxbp5l",-0.115504857864218,0.4964,0.9752402813442,"syntaxin binding protein 5-like","blue",0.207888236565611,0.423327406772249
"885","Rtf1",-0.0566410085598523,0.4978,0.9752402813442,"RTF1, Paf1/RNA polymerase II complex component","blue",0.378728952605728,0.133847661750537
"886","Dzank1",-0.137267198330984,0.498,0.9752402813442,"double zinc ribbon and ankyrin repeat domains 1","blue",0.260964836580919,0.311681725687707
"887","Wrn",-0.124896402184589,0.5,0.9752402813442,"Werner syndrome RecQ like helicase","blue",0.251708489786157,0.329766918683026
"888","Stmn3",0.0492257950383532,0.5006,0.9752402813442,"stathmin-like 3","blue",-0.435471282108805,0.0806094499515624
"889","Cdk5rap2",-0.108593862612964,0.5024,0.9752402813442,"CDK5 regulatory subunit associated protein 2","blue",0.222541663329497,0.390608997973097
"890","Inppl1",0.0955881767600166,0.503,0.9752402813442,"inositol polyphosphate phosphatase-like 1","blue",-0.225576577338909,0.384009667243365
"891","Elp1",0.0585478329132041,0.5032,0.9752402813442,"elongator complex protein 1","blue",-0.0805592326940324,0.758574067846548
"892","Chd5",-0.157366876929999,0.5036,0.9752402813442,"chromodomain helicase DNA binding protein 5","blue",0.355306341555256,0.161649369879559
"893","Pds5b",-0.111858406788142,0.5048,0.9752402813442,"PDS5 cohesin associated factor B","blue",0.385816744303313,0.126133051575338
"894","Hdgf",0.0415314905214306,0.505,0.9752402813442,"heparin binding growth factor","blue",-0.189870405539203,0.465447466036831
"895","Baalc",-0.13411579283978,0.5074,0.9752402813442,"brain and acute leukemia, cytoplasmic","blue",0.295538076488399,0.249454024661458
"896","Zfx",-0.135961143935313,0.5082,0.9752402813442,"zinc finger protein X-linked","blue",0.188011738361963,0.469907485139674
"897","Sfpq",-0.0773970501723937,0.5096,0.9752402813442,"splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)","blue",0.514178305090744,0.0347250931464923
"898","Ngdn",0.0788597408551999,0.5118,0.9752402813442,"neuroguidin, EIF4E binding protein","blue",-0.202994412108783,0.434564822864664
"899","Tmem9b",0.0587113231089642,0.513,0.9752402813442,"TMEM9 domain family, member B","blue",-0.423813169423778,0.090014805426553
"900","Dxo",-0.125068409194766,0.5134,0.9752402813442,"decapping exoribonuclease","blue",0.134872208419632,0.605782161452257
"901","Cct2",-0.0314088936996111,0.5146,0.9752402813442,"chaperonin containing Tcp1, subunit 2 (beta)","blue",0.0951509716459298,0.716410200537282
"902","Rangrf",-0.12110981383865,0.5146,0.9752402813442,"RAN guanine nucleotide release factor","blue",0.0235970637447424,0.928371317810127
"903","Dnajc21",-0.070313931335356,0.5152,0.9752402813442,"DnaJ heat shock protein family (Hsp40) member C21","blue",0.287989883225263,0.26232003261523
"904","Syne1",-0.180727416435164,0.5166,0.9752402813442,"spectrin repeat containing, nuclear envelope 1","blue",0.30624207145587,0.231898616213751
"905","Ehmt2",0.0998606632559111,0.517,0.9752402813442,"euchromatic histone lysine N-methyltransferase 2","blue",-0.121491448500645,0.642293791351536
"906","Coq5",-0.0637952809230091,0.5172,0.9752402813442,"coenzyme Q5 methyltransferase","blue",0.0927351581344951,0.723341127036565
"907","Zbtb1",-0.114564984713975,0.518,0.9752402813442,"zinc finger and BTB domain containing 1","blue",0.235185160172033,0.36352383621904
"908","Mrps35",-0.0845312268654892,0.5192,0.9752402813442,"mitochondrial ribosomal protein S35","blue",0.307596358434536,0.22973502371749
"909","Baz1b",-0.117686644381749,0.5198,0.9752402813442,"bromodomain adjacent to zinc finger domain, 1B","blue",0.446208086464113,0.0725987311451293
"910","Mta1",0.0434611056052443,0.5222,0.9752402813442,"metastasis associated 1","blue",-0.145505318827369,0.577379362841889
"911","Scg3",-0.0432689369454664,0.5226,0.9752402813442,"secretogranin III","blue",0.130543827112895,0.617501853074872
"912","Epc2",-0.0899691717947553,0.5228,0.9752402813442,"enhancer of polycomb homolog 2","blue",0.37727669441953,0.135467782869898
"913","Pkn1",0.0504175251058516,0.5228,0.9752402813442,"protein kinase N1","blue",-0.183346550173686,0.481194433323784
"914","Arhgap32",-0.187388144659059,0.5248,0.9752402813442,"Rho GTPase activating protein 32","blue",0.442927119196379,0.0749819234376681
"915","Rnf168",-0.0813225650384313,0.5264,0.9752402813442,"ring finger protein 168","blue",0.288500519826717,0.261436946989482
"916","Pusl1",-0.125024661363573,0.5266,0.9752402813442,"pseudouridylate synthase-like 1","blue",0.202553398106566,0.435585012495878
"917","Mphosph8",-0.0780570619592131,0.5288,0.9752402813442,"M-phase phosphoprotein 8","blue",0.281532311821565,0.27364663030246
"918","Kmt2e",-0.0827478636208383,0.5308,0.9752402813442,"lysine (K)-specific methyltransferase 2E","blue",0.275542327157248,0.284416368121542
"919","Paip1",-0.0483525213673941,0.5308,0.9752402813442,"polyadenylate binding protein-interacting protein 1","blue",0.0376367626574997,0.88596630321539
"920","Rab11fip2",-0.0965195967725521,0.5308,0.9752402813442,"RAB11 family interacting protein 2 (class I)","blue",0.300545756100786,0.241140424856439
"921","Cryzl1",-0.0801935736160377,0.531,0.9752402813442,"crystallin, zeta (quinone reductase)-like 1","blue",0.227665010200456,0.379504186345994
"922","Tenm4",-0.117549155199075,0.5322,0.9752402813442,"teneurin transmembrane protein 4","blue",0.304167193013957,0.235238462441056
"923","Dmd",-0.115871033234262,0.5324,0.9752402813442,"dystrophin, muscular dystrophy","blue",0.24111485509837,0.351193925744547
"924","Kcnj3",0.124872883860303,0.5324,0.9752402813442,"potassium inwardly-rectifying channel, subfamily J, member 3","blue",-0.0436087291554855,0.868010714333594
"925","Arl8b",0.0316660248069507,0.5334,0.9752402813442,"ADP-ribosylation factor-like 8B","blue",-0.427898048292796,0.0866336335997155
"926","Dnajc9",-0.0430187368675563,0.5334,0.9752402813442,"DnaJ heat shock protein family (Hsp40) member C9","blue",0.0725810596961903,0.781910944423337
"927","Polr2i",0.0564891209635894,0.5374,0.9752402813442,"polymerase (RNA) II (DNA directed) polypeptide I","blue",-0.104211264682039,0.690606143155382
"928","Flii",0.0597908314382298,0.5376,0.9752402813442,"flightless I actin binding protein","blue",-0.108483960520057,0.678546279086222
"929","Gabbr1",-0.0514573812993939,0.5382,0.9752402813442,"gamma-aminobutyric acid (GABA) B receptor, 1","blue",0.340950100373201,0.180491457252471
"930","Cenpb",-0.0813025065368329,0.5384,0.9752402813442,"centromere protein B","blue",0.0670279777804432,0.798259945158
"931","Cct7",0.0416288380825414,0.5386,0.9752402813442,"chaperonin containing Tcp1, subunit 7 (eta)","blue",-0.257692866169537,0.318006301012999
"932","Eif2ak1",-0.0607124560659953,0.5398,0.9752402813442,"eukaryotic translation initiation factor 2 alpha kinase 1","blue",0.359139281510949,0.156853000172146
"933","Gusb",-0.125776687153586,0.5402,0.9752402813442,"glucuronidase, beta","blue",0.0220695674657593,0.9329978997571
"934","Ddhd1",-0.0896842963183948,0.5408,0.9752402813442,"DDHD domain containing 1","blue",0.150958763438445,0.563034396006599
"935","Gmppa",0.07768213664637,0.5408,0.9752402813442,"GDP-mannose pyrophosphorylase A","blue",-0.300953596876541,0.240471133759829
"936","Tex30",0.0848520331947387,0.5408,0.9752402813442,"testis expressed 30","blue",-0.248282680858103,0.336611313876267
"937","Rapgef2",-0.107582417218431,0.5418,0.9752402813442,"Rap guanine nucleotide exchange factor (GEF) 2","blue",0.287346152485543,0.263435914747707
"938","Ift88",0.145253920367353,0.5434,0.9752402813442,"intraflagellar transport 88","blue",-0.126934815376658,0.627341058683274
"939","Hnrnph2",0.0510468211201793,0.544,0.9752402813442,"heterogeneous nuclear ribonucleoprotein H2","blue",-0.380965739923659,0.131378660159552
"940","Pals1",-0.0757754665738055,0.5452,0.9752402813442,"protein associated with LIN7 1, MAGUK family member","blue",0.31947098411557,0.211315730433475
"941","Foxo4",0.129097970064796,0.546,0.9752402813442,"forkhead box O4","blue",-0.31236366958196,0.22222141644907
"942","Bclaf3",-0.0996882326735617,0.5464,0.9752402813442,"Bclaf1 and Thrap3 family member 3","blue",0.0575058803629316,0.826476157561387
"943","Golga5",-0.156266043486361,0.547,0.9752402813442,"golgi autoantigen, golgin subfamily a, 5","blue",0.241997005751574,0.349380167093548
"944","Smim7",0.039628083276722,0.5472,0.9752402813442,"small integral membrane protein 7","blue",-0.339173360021302,0.182920638317818
"945","Eef2",0.036290965165545,0.5494,0.9752402813442,"eukaryotic translation elongation factor 2","blue",-0.233255098945682,0.36758874915633
"946","St13",-0.0682294876654055,0.55,0.9752402813442,"suppression of tumorigenicity 13","blue",0.234793827125981,0.364345981559326
"947","Nin",-0.11100507326675,0.5506,0.9752402813442,"ninein","blue",0.246085038041013,0.341044701155929
"948","Actr3",-0.0378941143051117,0.5552,0.9752402813442,"ARP3 actin-related protein 3","blue",0.353322924982126,0.164169834940805
"949","Atox1",-0.0615503808017062,0.5554,0.9752402813442,"antioxidant 1 copper chaperone","blue",0.0124587952637727,0.962148526902172
"950","Kif21b",-0.121660851041892,0.5558,0.9752402813442,"kinesin family member 21B","blue",0.381751099629561,0.130519315853917
"951","Ptch1",-0.0817865993160609,0.5566,0.9752402813442,"patched 1","blue",0.317746325984197,0.213929621408115
"952","Pde10a",-0.154457615482552,0.5568,0.9752402813442,"phosphodiesterase 10A","blue",0.470205883476204,0.0568227837630125
"953","Spen",-0.188742883223413,0.5568,0.9752402813442,"spen family transcription repressor","blue",0.31525020552226,0.217749575278517
"954","Bbs4",0.0469378398630687,0.5578,0.9752402813442,"Bardet-Biedl syndrome 4 (human)","blue",-0.12713967993578,0.626780926537459
"955","Aimp1",-0.0483536163263292,0.5586,0.9752402813442,"aminoacyl tRNA synthetase complex-interacting multifunctional protein 1","blue",0.0962152118827292,0.713363507594135
"956","Dbnl",-0.0301492836130555,0.5586,0.9752402813442,"drebrin-like","blue",0.010027711220513,0.96953087463567
"957","Kmt2a",-0.120849220319479,0.5592,0.9752402813442,"lysine (K)-specific methyltransferase 2A","blue",0.385868168218909,0.12607823944658
"958","Usp36",-0.0942344412630653,0.5608,0.9752402813442,"ubiquitin specific peptidase 36","blue",0.239266654197902,0.355011228386605
"959","Tfpt",0.0700643579768832,0.5628,0.9752402813442,"TCF3 (E2A) fusion partner","blue",-0.316343389464751,0.216071248109814
"960","Xrn1",-0.139770788367284,0.5634,0.9752402813442,"5'-3' exoribonuclease 1","blue",0.329979661036595,0.19583646309286
"961","Fau",0.0356351695408552,0.5644,0.9752402813442,"Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)","blue",-0.471206750690211,0.0562256422873727
"962","Wdhd1",0.0873523901445301,0.5644,0.9752402813442,"WD repeat and HMG-box DNA binding protein 1","blue",-0.0796204113855599,0.761310407233643
"963","Prkra",-0.103264627698764,0.5646,0.9752402813442,"protein kinase, interferon inducible double stranded RNA dependent activator","blue",0.0229389744100122,0.930364324666055
"964","Vezf1",-0.0478513177338016,0.5646,0.9752402813442,"vascular endothelial zinc finger 1","blue",0.120005687867661,0.646398095049061
"965","Oxsr1",-0.0941640058023534,0.5648,0.9752402813442,"oxidative-stress responsive 1","blue",0.26294981713403,0.30788133033851
"966","Cc2d2a",-0.0631125523708809,0.5654,0.9752402813442,"coiled-coil and C2 domain containing 2A","blue",0.318821287917036,0.212297970038511
"967","Ubl5",0.0615074544201839,0.5682,0.9752402813442,"ubiquitin-like 5","blue",-0.539500694545543,0.0254109588895236
"968","Rbm27",-0.0803503719082697,0.5692,0.9752402813442,"RNA binding motif protein 27","blue",0.311149926354092,0.224119209379164
"969","Rab27b",-0.0785817670513458,0.5702,0.9752402813442,"RAB27B, member RAS oncogene family","blue",0.210624647534833,0.417111068195228
"970","Atg10",0.0773926226295236,0.571,0.9752402813442,"autophagy related 10","blue",-0.233743852142774,0.36655699402258
"971","Prex2",-0.0950237337356796,0.571,0.9752402813442,"phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2","blue",0.223105898824173,0.38937743927117
"972","Hs6st3",-0.205396553152739,0.5714,0.9752402813442,"heparan sulfate 6-O-sulfotransferase 3","blue",0.175095347307132,0.50147588144988
"973","Rad21",0.0424972937755115,0.5736,0.9752402813442,"RAD21 cohesin complex component","blue",-0.254185521549725,0.324868784105704
"974","Dnajc18",-0.145318139531699,0.5742,0.9752402813442,"DnaJ heat shock protein family (Hsp40) member C18","blue",0.353042049088337,0.164528893400782
"975","Txn2",0.0633355921710601,0.577,0.9752402813442,"thioredoxin 2","blue",-0.330420458321037,0.195203912670736
"976","Zscan26",-0.08797252340276,0.5772,0.9752402813442,"zinc finger and SCAN domain containing 26","blue",0.17249343028043,0.507954258885947
"977","Zfp62",-0.0521938392820838,0.5774,0.9752402813442,"zinc finger protein 62","blue",0.273495847030395,0.28815386104959
"978","Soga3",-0.178233959333309,0.579,0.9752402813442,"SOGA family member 3","blue",0.422216899814218,0.0913615677356418
"979","Copb1",-0.0494232504080552,0.5806,0.9752402813442,"coatomer protein complex, subunit beta 1","blue",0.235537925411864,0.362783609170628
"980","Abhd17c",-0.0799882656490558,0.5824,0.9752402813442,"abhydrolase domain containing 17C","blue",0.0237311252777763,0.927965364847165
"981","Rpf1",0.115052648325733,0.5826,0.9752402813442,"ribosome production factor 1 homolog","blue",-0.261141877031777,0.311341648250761
"982","Rock2",-0.111044427321249,0.583,0.9752402813442,"Rho-associated coiled-coil containing protein kinase 2","blue",0.353006314267896,0.1645746130441
"983","Krr1",-0.0308968755564729,0.5872,0.9752402813442,"KRR1, small subunit (SSU) processome component, homolog (yeast)","blue",0.0638813248898186,0.807559864194047
"984","Pigk",0.0371403721517147,0.5876,0.9752402813442,"phosphatidylinositol glycan anchor biosynthesis, class K","blue",-0.302390755384014,0.23812202135184
"985","Pikfyve",0.080191492315417,0.5876,0.9752402813442,"phosphoinositide kinase, FYVE type zinc finger containing","blue",-0.0522187337834074,0.842232605989369
"986","Xkr6",-0.115701097665382,0.5884,0.9752402813442,"X-linked Kx blood group related 6","blue",0.291198830143287,0.256801136004686
"987","Scfd1",-0.080755037097493,0.5898,0.9752402813442,"Sec1 family domain containing 1","blue",0.185932770949621,0.474921070372314
"988","Dnttip2",-0.0521504639260195,0.591,0.9752402813442,"deoxynucleotidyltransferase, terminal, interacting protein 2","blue",0.131088549561782,0.61602205758522
"989","Mrpl53",0.0487554119689912,0.5922,0.9752402813442,"mitochondrial ribosomal protein L53","blue",-0.252899789833603,0.327405896854157
"990","Exosc8",0.0481608122221759,0.5924,0.9752402813442,"exosome component 8","blue",-0.269112762083735,0.296257950874871
"991","Copg1",-0.0269593513924242,0.5938,0.9752402813442,"coatomer protein complex, subunit gamma 1","blue",0.0461221120682822,0.860471571038014
"992","Epn1",0.0402275105947529,0.5946,0.9752402813442,"epsin 1","blue",-0.139316002134981,0.593843877011801
"993","Aggf1",-0.0635381803366748,0.6004,0.9752402813442,"angiogenic factor with G patch and FHA domains 1","blue",0.219178944350788,0.39799263975646
"994","Atp13a3",-0.062901567902915,0.601,0.9752402813442,"ATPase type 13A3","blue",0.189569151249048,0.466168914792575
"995","Scaper",-0.0893374163714391,0.6026,0.9752402813442,"S phase cyclin A-associated protein in the ER","blue",0.260643917859189,0.312298738163421
"996","Sfr1",-0.0529107900667132,0.6036,0.9752402813442,"SWI5 dependent recombination repair 1","blue",0.237152176057371,0.359407137188825
"997","Hivep1",-0.0801860169464295,0.6084,0.9752402813442,"human immunodeficiency virus type I enhancer binding protein 1","blue",0.415801061199493,0.0969209513718007
"998","Peg3",-0.0694372652500803,0.6098,0.9752402813442,"paternally expressed 3","blue",0.422004866635613,0.0915415432678255
"999","Bbip1",-0.117658018828185,0.6104,0.9752402813442,"BBSome interacting protein 1","blue",0.162208401204054,0.533941080249434
"1000","Prune1",0.0785114311129318,0.6104,0.9752402813442,"prune exopolyphosphatase","blue",-0.256449692976733,0.320428892412131
"1001","Prdx1",-0.0408038441177858,0.6106,0.9752402813442,"peroxiredoxin 1","blue",-0.0659635718501839,0.801402986479951
"1002","Rhbdl3",-0.0732723766814827,0.6108,0.9752402813442,"rhomboid like 3","blue",0.202752064737951,0.43512528751959
